"","Source","Site_name","Site","Core","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","Season","U_depth_m","L_depth_m","Method","SOM_perc","BD_reported_g_cm3","DOI"
"500","Ford et al 2016","HF TM 13","TM",13,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",5.11,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"501","Ford et al 2016","HF TM 13","TM",13,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",3.75,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"502","Ford et al 2016","HF TM 14","TM",14,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",6.07,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"503","Ford et al 2016","HF TM 14","TM",14,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",4.79,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"504","Ford et al 2016","HF TM 14","TM",14,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",4.83,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"505","Ford et al 2016","HF TM 15","TM",15,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",7.47,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"506","Ford et al 2016","HF TM 15","TM",15,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",5.99,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"507","Ford et al 2016","HF TM 15","TM",15,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",5.95,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"508","Ford et al 2016","HF TM 16","TM",16,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",3.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"509","Ford et al 2016","HF TM 16","TM",16,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",3.24,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"510","Ford et al 2016","HF TM 16","TM",16,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",3.13,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"511","Ford et al 2016","HF TM 17","TM",17,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",6.75,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"512","Ford et al 2016","HF TM 17","TM",17,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",6.63,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"513","Ford et al 2016","HF TM 17","TM",17,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",7.66,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"514","Ford et al 2016","HF TM 18","TM",18,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",7.99,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"515","Ford et al 2016","HF TM 18","TM",18,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",6.52,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"516","Ford et al 2016","HF TM 18","TM",18,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",6.32,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"517","Ford et al 2016","HF TM 19","TM",19,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",9.45,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"518","Ford et al 2016","HF TM 19","TM",19,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",6.03,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"519","Ford et al 2016","HF TM 19","TM",19,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",5.84,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"520","Ford et al 2016","HF TM 20","TM",20,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",8.91,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"521","Ford et al 2016","HF TM 20","TM",20,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",6.97,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"522","Ford et al 2016","HF TM 20","TM",20,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",7.01,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"523","Ford et al 2016","HF TM 21","TM",21,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",6.41,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"524","Ford et al 2016","HF TM 21","TM",21,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",9.41,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"525","Ford et al 2016","HF TM 21","TM",21,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",5.3,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"526","Ford et al 2016","HF TM 22","TM",22,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0,0.1,"LOI",7.15,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"527","Ford et al 2016","HF TM 22","TM",22,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.1,0.2,"LOI",6.22,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"528","Ford et al 2016","HF TM 22","TM",22,"Saltmarsh",51.6833333333333,0.933333333333333,"direct from dataset","2","UK","2013","Summer",0.2,0.3,"LOI",6.92,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"529","Ford et al 2016","HF WP 1","WP",1,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",15.33,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"530","Ford et al 2016","HF WP 1","WP",1,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",9.08,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"531","Ford et al 2016","HF WP 1","WP",1,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.83,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"532","Ford et al 2016","HF WP 2","WP",2,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",23.29,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"533","Ford et al 2016","HF WP 2","WP",2,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",6.9,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"534","Ford et al 2016","HF WP 2","WP",2,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.39,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"535","Ford et al 2016","HF WP 3","WP",3,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",22.46,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"536","Ford et al 2016","HF WP 3","WP",3,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",8.67,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"537","Ford et al 2016","HF WP 3","WP",3,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",4.33,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"538","Ford et al 2016","HF WP 4","WP",4,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",26.81,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"539","Ford et al 2016","HF WP 4","WP",4,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",9.61,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"540","Ford et al 2016","HF WP 4","WP",4,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.49,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"541","Ford et al 2016","HF WP 5","WP",5,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",1.84,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"542","Ford et al 2016","HF WP 5","WP",5,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",3.16,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"543","Ford et al 2016","HF WP 5","WP",5,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",3.11,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"544","Ford et al 2016","HF WP 6","WP",6,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.08,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"545","Ford et al 2016","HF WP 6","WP",6,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",6.05,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"546","Ford et al 2016","HF WP 6","WP",6,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",3.71,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"547","Ford et al 2016","HF WP 7","WP",7,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.21,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"548","Ford et al 2016","HF WP 7","WP",7,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",4.89,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"549","Ford et al 2016","HF WP 7","WP",7,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.95,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"550","Ford et al 2016","HF WP 8","WP",8,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.22,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"551","Ford et al 2016","HF WP 8","WP",8,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",4.43,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"552","Ford et al 2016","HF WP 8","WP",8,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.42,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"553","Ford et al 2016","HF WP 9","WP",9,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",1.71,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"554","Ford et al 2016","HF WP 9","WP",9,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",1.26,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"555","Ford et al 2016","HF WP 9","WP",9,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",3.51,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"556","Ford et al 2016","HF WP 10","WP",10,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.19,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"557","Ford et al 2016","HF WP 10","WP",10,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",3.63,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"558","Ford et al 2016","HF WP 10","WP",10,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",3.57,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"559","Ford et al 2016","HF WP 11","WP",11,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.37,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"560","Ford et al 2016","HF WP 11","WP",11,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",2.89,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"561","Ford et al 2016","HF WP 11","WP",11,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.28,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"562","Ford et al 2016","HF WP 12","WP",12,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",1.65,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"563","Ford et al 2016","HF WP 12","WP",12,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",0.76,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"564","Ford et al 2016","HF WP 12","WP",12,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",3.7,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"565","Ford et al 2016","HF WP 13","WP",13,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",34.52,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"566","Ford et al 2016","HF WP 13","WP",13,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",12.76,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"567","Ford et al 2016","HF WP 13","WP",13,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.02,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"568","Ford et al 2016","HF WP 14","WP",14,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",1.77,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"569","Ford et al 2016","HF WP 14","WP",14,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",-0.29,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"570","Ford et al 2016","HF WP 14","WP",14,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.68,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"571","Ford et al 2016","HF WP 15","WP",15,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",31.9,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"572","Ford et al 2016","HF WP 15","WP",15,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",29.07,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"573","Ford et al 2016","HF WP 15","WP",15,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",2.43,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"574","Ford et al 2016","HF WP 16","WP",16,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",0.5,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"575","Ford et al 2016","HF WP 16","WP",16,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",0.34,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"576","Ford et al 2016","HF WP 16","WP",16,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",4.68,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"577","Ford et al 2016","HF WP 17","WP",17,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",3.11,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"578","Ford et al 2016","HF WP 17","WP",17,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",0.93,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"579","Ford et al 2016","HF WP 17","WP",17,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",0.65,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"580","Ford et al 2016","HF WP 18","WP",18,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0,0.1,"LOI",11.47,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"581","Ford et al 2016","HF WP 18","WP",18,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.1,0.2,"LOI",4.19,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
"582","Ford et al 2016","HF WP 18","WP",18,"Saltmarsh",54.15,-2.96666666666667,"direct from dataset","2","UK","2013","Winter",0.2,0.3,"LOI",1.33,"measured but not in dataset","https://doi.org/10.5285/90457ba1-f291-4158-82dc-425d7cbb1ac5"
