"","Source","Site_name","Site","Core","Habitat_type","Substrate","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Core_type","Method","OC_perc","N_perc","BD_reported_g_cm3"
"3535","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Organic risch silt",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",2.157049576,NA,0.552087434
"3536","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Organic risch silt",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",2.886343002,NA,0.555836755
"3537","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Organic risch silt",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",2.360210053,NA,0.708621562
"3538","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Silty Sand",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",1.913978832,NA,1.027313799
"3539","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Silty Sand",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",0.991940741,NA,1.265395647
"3540","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Silty Sand",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",0.998047502,NA,1.219466472
"3541","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Silty Sand",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.8,0.82,"Narrow","EA",1.092573109,NA,1.338507396
"3542","Smeaton unpublished C-SIDE","CS 7","Shell Island","Shell Island 7","Saltmarsh","Silty Sand",52.81541743,-4.13450361,"direct from dataset","1","UK","Wales",2019,0.9,0.92,"Narrow","EA",1.106081124,NA,1.166975986
"3543","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","sandy Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",1.86,NA,0.804154247
"3544","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","sandy Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",1.8,NA,0.974064076
"3545","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","sandy Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",2.043450627,NA,1.010216898
"3546","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","sandy Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",1.88437165,NA,0.931640515
"3547","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","sandy Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",1.864481745,NA,1.024051891
"3548","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","sandy Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",1.70752187,NA,0.88559886
"3549","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",1.907174729,NA,1.087940311
"3550","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","Silt",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",1.713025169,NA,1.14822001
"3551","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","silty Sand",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",1.164186444,NA,1.29464972
"3552","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","silty Sand",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.8,0.82,"Narrow","EA",1.085469227,NA,1.152147423
"3553","Smeaton unpublished C-SIDE","CS 9","Shell Island","Shell Island 9","Saltmarsh","silty Sand",52.82282318,-4.13432742,"direct from dataset","1","UK","Wales",2019,0.9,0.92,"Narrow","EA",1.139592803,NA,0.507123709
"3554","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Silt with roots",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",2.31,NA,0.656131076
"3555","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Silt with roots",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",4.08,NA,0.722681514
"3556","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Silt with roots",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",1.386101498,NA,1.001068556
"3557","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Silt with roots",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",1.024889127,NA,1.051684382
"3558","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Silt with roots",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",1.332448054,NA,1.107924189
"3559","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Coarse Sand",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",1.089421771,NA,1.016065838
"3560","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Fine Sand",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",0.854344741,NA,1.194158559
"3561","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Fine Sand",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",0.924629416,NA,1.236338414
"3562","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Fine Sand",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",0.918888319,NA,1.316011473
"3563","Smeaton unpublished C-SIDE","CS 10","Shell Island","Shell Island 10","Saltmarsh","Fine Sand",52.82230855,-4.1340045,"direct from dataset","1","UK","Wales",2019,0.8,0.82,"Narrow","EA",0.904848,NA,1.171662636
"3564","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Silty Clay",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",4.27,NA,NA
"3565","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Silty Clay",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",4.66,NA,NA
"3566","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Silty Clay",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",1.542331537,NA,0.93994526
"3567","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Fine Sand",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",1.001115925,NA,1.149719738
"3568","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Fine Sand",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",0.947202194,NA,0.986146261
"3569","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Fine Sand",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",0.999056564,NA,1.463294153
"3570","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Fine Sand",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",0.966159205,NA,1.313340082
"3571","Smeaton unpublished C-SIDE","CS 11","Shell Island","Shell Island 11","Saltmarsh","Fine Sand",52.82170493,-4.13360196,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",0.931347343,NA,1.246911497
"3572","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Sandy Silt",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",3.05,NA,0.639071668
"3573","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Sandy Silt",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",14.07,NA,0.219982003
"3574","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Sandy Silt",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",3.992833927,NA,0.58240069
"3575","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Sandy Silt",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",3.764009502,NA,0.577873385
"3576","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Fine Sand",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",1.239352971,NA,1.231661136
"3577","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Fine Sand",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",1.063694286,NA,1.35464822
"3578","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Fine Sand",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",0.987704016,NA,1.171268958
"3579","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Fine Sand",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",0.955279903,NA,1.1492417
"3580","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Fine Sand",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",0.962876414,NA,1.090246143
"3581","Smeaton unpublished C-SIDE","CS 12","Shell Island","Shell Island 12","Saltmarsh","Fine Sand",52.81939863,-4.13207346,"direct from dataset","1","UK","Wales",2019,0.8,0.82,"Narrow","EA",0.960212419,NA,0.890013685
"3582","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","sandy Silt",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",7.24,NA,0.492351386
"3583","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","sandy Silt",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",5.79,NA,0.319217142
"3584","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","sandy Silt",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",4.568567941,NA,0.350036556
"3585","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","sandy Silt",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",3.2994427,NA,0.619640815
"3586","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","sandy Silt",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",1.75645097,NA,1.114654219
"3587","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","Sand",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",1.140674494,NA,1.578304557
"3588","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","Sand",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",1.082351814,NA,1.420533153
"3589","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","Sand",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",1.010251365,NA,1.292925032
"3590","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","Sand",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",1.023019682,NA,1.27119772
"3591","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","Sand",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.8,0.82,"Narrow","EA",0.8298,NA,NA
"3592","Smeaton unpublished C-SIDE","CS 13","Shell Island","Shell Island 13","Saltmarsh","Sand",52.81886219,-4.13163885,"direct from dataset","1","UK","Wales",2019,0.9,0.92,"Narrow","EA",0.8298,NA,NA
"3593","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",7.63,NA,0.263399134
"3594","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",5.73,NA,0.280861594
"3595","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",4.89215733,NA,0.329152841
"3596","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",3.544152386,NA,0.514753576
"3597","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",2.164346464,NA,0.877631554
"3598","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",1.323255244,NA,1.007986053
"3599","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","sandy Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",0.984104598,NA,1.099816283
"3600","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","sandy Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",0.961557795,NA,1.134525617
"3601","Smeaton unpublished C-SIDE","CS 14","Shell Island","Shell Island 14","Saltmarsh","sandy Silt",52.81843566,-4.13134162,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",0.955034134,NA,0.851920589
"3602","Smeaton unpublished C-SIDE","CS 15","Shell Island","Shell Island 15","Saltmarsh","Silty Sand",52.82323441,-4.12803217,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",0.49,NA,1.080985321
"3603","Smeaton unpublished C-SIDE","CS 15","Shell Island","Shell Island 15","Saltmarsh","Silty Sand",52.82323441,-4.12803217,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",0.18,NA,1.278883827
"3604","Smeaton unpublished C-SIDE","CS 15","Shell Island","Shell Island 15","Saltmarsh","Silty Sand",52.82323441,-4.12803217,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",1.485462386,NA,0.862774872
"3605","Smeaton unpublished C-SIDE","CS 15","Shell Island","Shell Island 15","Saltmarsh","Fine Sand",52.82323441,-4.12803217,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",1.020680663,NA,1.251457548
"3606","Smeaton unpublished C-SIDE","CS 15","Shell Island","Shell Island 15","Saltmarsh","Fine Sand",52.82323441,-4.12803217,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",0.990843032,NA,1.505164689
"3607","Smeaton unpublished C-SIDE","CS 15","Shell Island","Shell Island 15","Saltmarsh","Fine Sand",52.82323441,-4.12803217,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",1.009917201,NA,1.453170988
"3608","Smeaton unpublished C-SIDE","CS 15","Shell Island","Shell Island 15","Saltmarsh","Fine Sand",52.82323441,-4.12803217,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",1.012302203,NA,1.212548975
"3609","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Silt with roots",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",2.06,NA,0.394615976
"3610","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Silt with roots",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",2.6,NA,0.598016609
"3611","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Silt with roots",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",1.493773711,NA,0.927019478
"3612","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Coarse Sand",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",1.01320176,NA,0.639259134
"3613","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Coarse Sand",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",0.852508787,NA,1.29070356
"3614","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Coarse Sand",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",0.9315738,NA,1.151978704
"3615","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Coarse Sand",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",0.950347417,NA,1.215717151
"3616","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Fine Sand",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",0.998827027,NA,0.867030351
"3617","Smeaton unpublished C-SIDE","CS 16","Shell Island","Shell Island 16","Saltmarsh","Fine Sand",52.82146049,-4.13090825,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",0.926461515,NA,0.60645258
"3618","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Silty Sand ",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",5.72,NA,0.641133794
"3619","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Silty Sand ",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",2.54,NA,0.764861369
"3620","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Silty Sand ",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.1,0.12,"Narrow","EA",3.605639572,NA,0.876403652
"3621","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Coarse Sand",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.2,0.22,"Narrow","EA",1.080964659,NA,1.166975986
"3622","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Coarse Sand",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.3,0.32,"Narrow","EA",1.028497379,NA,1.180098607
"3623","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Fine Sand ",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.4,0.42,"Narrow","EA",0.997243106,NA,1.400371183
"3624","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Fine Sand ",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.5,0.52,"Narrow","EA",0.942606638,NA,1.299139531
"3625","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Fine Sand ",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.6,0.62,"Narrow","EA",0.967959057,NA,1.272894288
"3626","Smeaton unpublished C-SIDE","CS 17","Shell Island","Shell Island 17","Saltmarsh","Fine Sand ",52.82050147,-4.13282163,"direct from dataset","1","UK","Wales",2019,0.7,0.72,"Narrow","EA",0.911232292,NA,1.079804285
"3627","Smeaton unpublished C-SIDE","CS 18","Shell Island","Shell Island 18","Saltmarsh","Silty Sand",52.81703779,-4.13681535,"direct from dataset","1","UK","Wales",2019,0,0.02,"Narrow","EA",6.65,NA,0.481787676
"3628","Smeaton unpublished C-SIDE","CS 18","Shell Island","Shell Island 18","Saltmarsh","Silty Sand",52.81703779,-4.13681535,"direct from dataset","1","UK","Wales",2019,0.04,0.06,"Narrow","EA",4.9,NA,0.538027483
